time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	
1.065948932683460697e+02 1.016417947041068714e+02 1.111748574123540152e+02 8.611104508435211358e+01 1.042209835760095302e+02 1.028839233668537929e+02 9.493526908536338738e+01
9.525606325458826973e+01 9.492672913428987158e+01 7.775397271422180268e+01 8.712798565643183224e+01 1.079931350618214481e+02 9.421817904581283187e+01 9.939559050241875582e+01
9.227532356533707514e+01 9.817394878444885364e+01 1.076909826486335930e+02 8.426680466005285552e+01 1.131325182531189881e+02 1.027492541467108964e+02 8.883179449675631645e+01
1.022907612078460602e+02 8.761888670247849120e+01 9.143133388825332020e+01 1.112477520944804468e+02 9.700526500829535337e+01 1.046919458425734319e+02 8.840155326491878895e+01
1.012582301405762166e+02 9.387590181228465269e+01 1.028368927406383619e+02 8.077129130988825523e+01 1.013534009159819220e+02 1.021099749329351880e+02 9.819928656906391495e+01
1.081321943154345746e+02 9.267152842400743396e+01 1.082696613081537862e+02 1.097327562965260910e+02 1.056102068765607100e+02 8.822134487665660174e+01 8.580494683375974319e+01
1.044544896740922013e+02 8.725662233375001620e+01 9.896731943923188624e+01 1.118359291949856242e+02 1.052716911736393826e+02 8.420444143573223528e+01 8.934710520091407204e+01
8.374049472856614784e+01 1.171781096299045970e+02 9.350620989683180539e+01 1.065083853230494668e+02 1.076425185048135802e+02 8.167094759715315888e+01 8.871602321496706622e+01
9.143811967430379184e+01 9.710948286181236710e+01 9.379797031287110087e+01 1.068450003507414863e+02 9.080276318872709851e+01 1.150576921504255523e+02 1.101324196868078786e+02
8.863336353948763247e+01 1.036754374898147262e+02 8.935030710588389979e+01 9.613265188204709943e+01 1.084059881002072672e+02 1.008366632976897961e+02 1.038157194045804204e+02
1.095691228749202537e+02 1.158768653974635470e+02 9.915436860362616756e+01 1.124031257477622603e+02 1.134791236734687061e+02 9.454502119752100953e+01 8.995937598347444464e+01
9.812149745117923771e+01 1.035550596985727907e+02 9.247812071743945239e+01 9.472242485807016976e+01 1.070118185041314121e+02 1.155772793923824651e+02 8.715556886616809606e+01
9.995298993649460328e+01 1.054933362317919432e+02 8.616107191142037891e+01 1.074884336846727848e+02 1.113633156890166163e+02 9.709829431859894555e+01 9.725223199314424960e+01
9.935237918779795052e+01 1.032371482695536287e+02 1.010362158452851418e+02 9.202644521400198130e+01 1.135732876462277261e+02 1.010936192943938181e+02 9.367271206797370553e+01
8.833387746668485363e+01 1.152878223787977703e+02 8.314626691909627709e+01 9.670095665611053448e+01 1.142250056800099287e+02 1.047507135438026182e+02 9.327698395958587696e+01
8.530002087812891887e+01 8.901074419468625365e+01 8.453523791678729538e+01 1.081569231295814859e+02 1.121310637727481492e+02 1.013838737335438225e+02 1.106217089369679059e+02
8.579504666885370057e+01 1.134781860674885650e+02 8.857026709437899115e+01 1.100169966353132622e+02 1.121087958407806866e+02 1.057100332796738371e+02 1.092281196772899250e+02
8.855311869318964568e+01 9.373947926853318791e+01 9.062478454956895746e+01 9.151477006388873292e+01 1.019261933827451685e+02 9.987004868295635163e+01 1.252149356734420707e+02
9.185473815459464220e+01 9.273518543236444600e+01 9.182315344805290636e+01 9.433551662157780981e+01 1.007554725244947917e+02 1.022237821167207983e+02 1.299122019054406394e+02
1.027461236684679591e+02 9.218383511273945885e+01 7.997903676827399977e+01 1.097404325399183591e+02 9.277320907929866678e+01 1.063267025617147823e+02 9.473270476823009290e+01
1.072113421123516872e+02 9.011378407920879852e+01 1.009132489940530775e+02 1.068544988150588892e+02 9.744339163040947938e+01 1.121178924737805573e+02 1.183185722743455841e+02
9.859743593478856383e+01 1.067689256125010502e+02 1.085781245030693043e+02 1.121906305957913901e+02 1.123953765907711073e+02 1.152430908085934220e+02 1.181193987419557629e+02
8.179192997382816088e+01 1.078791347294963998e+02 1.031462665897103648e+02 1.034921314119957856e+02 9.459961388769096402e+01 1.165132643243027815e+02 9.147143131815214190e+01
9.782478147253030443e+01 8.620753379502501446e+01 1.002245204257832114e+02 1.015365309847030915e+02 8.863509162750833070e+01 9.541818395237652339e+01 1.100917550903054547e+02
1.012807833657726917e+02 7.895148899327678294e+01 9.579855916963110474e+01 1.062791265006891877e+02 1.061100781581747583e+02 9.248541023654851756e+01 1.131425976070704422e+02
1.010242727525533439e+02 9.900860013766229883e+01 9.514392950871753385e+01 1.063321124654107450e+02 1.051640323363528040e+02 9.511924780390809531e+01 8.917932563361429743e+01
1.200650073786876675e+02 1.129407681526745790e+02 1.008071554399759719e+02 8.822359374232530627e+01 9.416805753710161753e+01 8.830600518528530074e+01 8.727449769831028448e+01
8.621213460801216399e+01 8.653087192017719076e+01 8.567537499688059199e+01 9.383020909620506700e+01 9.324652036136529887e+01 8.832821896395924455e+01 8.194951815017968499e+01
1.143212772684986049e+02 9.132361553299756451e+01 7.466872353455821099e+01 9.267012548489095991e+01 9.402688099818598744e+01 8.849664906830238920e+01 8.932801807159395935e+01
9.226476651394909823e+01 9.049805969162724750e+01 7.590307927149886780e+01 9.759230354143481634e+01 1.015644177298179471e+02 9.019250974079871241e+01 1.134386405534528706e+02
9.114496157474296467e+01 9.638833633499093878e+01 9.369962065991251166e+01 9.915727602118307971e+01 9.835155426492329411e+01 7.875222793538077326e+01 8.338503045042796202e+01
1.057047946671869738e+02 8.381870172170891919e+01 1.094371822320519811e+02 9.803766929266842567e+01 1.000055988964968776e+02 8.515013573231770749e+01 9.621758930215129624e+01
1.031566594246898774e+02 8.821468169241973101e+01 1.086484651819093727e+02 9.637843538570947999e+01 9.710870514728844682e+01 9.488892327876706645e+01 9.654174733891997562e+01
9.840175152095920907e+01 9.732370363153246728e+01 1.069496935297425466e+02 1.027188059667611526e+02 9.948562659963343435e+01 1.087379597365002155e+02 9.598127109366619436e+01
1.030905586939279317e+02 1.009935759244538076e+02 9.529501402008229149e+01 9.482812268455778337e+01 8.688158158808482767e+01 9.652221050703478511e+01 9.523399325503824286e+01
1.116036575118931182e+02 9.993824553070986383e+01 9.654462201001668120e+01 9.937731961679538983e+01 8.906454456517458595e+01 1.175705142581605287e+02 9.252857143902170378e+01
1.166962685307706664e+02 1.024664888429990270e+02 9.993087380091185423e+01 9.911125550409849438e+01 1.061512332756215358e+02 1.147076352073090675e+02 9.297149702788732384e+01
1.108394284206301421e+02 1.004853000871921580e+02 8.871747842302796982e+01 9.901027770084749591e+01 9.405143734653266563e+01 6.713242748157774997e+01 1.046651477031343234e+02
1.034000703379760182e+02 1.058223249676936888e+02 1.034387102081659862e+02 8.891742531503149394e+01 1.055372286905396777e+02 6.622553173630215895e+01 9.974100924245900046e+01
8.973193929310875205e+01 1.008930689228444777e+02 1.225411205362215696e+02 8.345420116073441363e+01 9.860085193974279605e+01 7.056603126774570001e+01 9.276662304409528303e+01
9.538591125499814893e+01 1.095669359424749842e+02 1.083565964686784895e+02 1.076948277372096356e+02 9.695356173911380893e+01 1.246263888531226343e+02 9.501084070541844540e+01
1.034815411660646873e+02 8.434229434252181079e+01 9.352708435398594133e+01 8.987463078749550505e+01 1.128670592973805356e+02 8.191855844397264264e+01 9.110742069598420301e+01
1.042274798951371650e+02 1.027896023179607141e+02 9.322115580968133486e+01 9.457700989326265528e+01 1.148543001158507195e+02 8.107934779140427395e+01 9.663179994349174251e+01
1.021593130761651764e+02 9.094073952139319772e+01 9.965963065992636416e+01 9.175742152516886563e+01 1.124423594007169100e+02 7.805057623691389779e+01 1.077273694203282304e+02
1.194990597764246587e+02 1.065676131992167655e+02 8.156270069199190687e+01 9.799106744975030381e+01 8.808158586771767773e+01 9.365843653954593151e+01 1.063468400497066852e+02
1.230287078470799713e+02 9.993934148750953739e+01 1.048933747225100319e+02 9.982148117749585481e+01 1.166033059206999383e+02 1.001364592718259985e+02 1.068850542264979708e+02
1.206437244844784829e+02 1.019534968967003437e+02 9.042713241059483664e+01 9.531267773674119326e+01 8.861967163304484529e+01 1.081544420624659040e+02 9.720128583510313547e+01
9.076162049979797075e+01 9.808913803360806583e+01 1.061117045714335916e+02 9.800593878169431150e+01 9.260330640124210788e+01 8.893791491616823919e+01 8.199606073269598028e+01
1.056004023936161076e+02 9.468064479965454439e+01 1.093269966196622534e+02 1.038477209840421267e+02 9.382285593367079457e+01 9.005297953317469251e+01 1.171153597721683184e+02
9.023344241570740110e+01 9.974071558473428922e+01 9.170755351279464662e+01 8.702489929526598189e+01 9.803536971179198645e+01 9.726444746317078227e+01 9.922002146430742187e+01
1.020671000256782293e+02 1.087167477565261464e+02 9.515270937311214539e+01 8.438036608742538647e+01 1.193168971559373688e+02 7.948059527061906238e+01 1.069042370375039184e+02
8.830003452609827264e+01 1.095266568674793888e+02 9.137763617827951634e+01 1.106375740422796525e+02 1.156617721647473047e+02 1.117097032024768026e+02 1.039890181632025445e+02
9.085515796630677698e+01 1.122543534939203766e+02 9.410466038152958390e+01 9.560217071031742364e+01 1.042344592202786941e+02 8.678159537386862610e+01 8.659453208007397507e+01
9.934044791088454929e+01 1.041796979908097143e+02 1.032248876867702165e+02 8.942018346346456781e+01 1.053660707462219364e+02 1.169425162140841508e+02 9.020242592623671385e+01
9.473786856005710888e+01 1.035960787927895552e+02 1.067966617287738700e+02 1.112956327171409043e+02 9.155091562850861919e+01 9.137964287526821749e+01 1.004246107598169147e+02
9.454985920747786565e+01 1.022545397782340757e+02 9.624823310055596437e+01 8.990390950441516793e+01 1.025395849432162407e+02 1.004152797235406638e+02 1.048064819585181056e+02
1.032209624095537208e+02 9.322936989174300493e+01 9.442957842506126553e+01 8.731761679657266484e+01 8.457402136025457651e+01 1.118810500178235259e+02 8.871717625543885788e+01
9.659834129216550025e+01 9.749819366970999113e+01 1.018631409400024950e+02 8.754791793500966435e+01 9.370048949725085663e+01 7.826523153890931894e+01 1.034295090793475111e+02
8.959118304778790787e+01 9.726873188083847310e+01 9.987771610964040292e+01 9.228600536903900320e+01 9.669471580157470214e+01 1.205162345435787472e+02 1.030553533244853526e+02
9.392955771783530849e+01 9.532501521212537909e+01 8.099297694580755547e+01 8.567720838778856773e+01 1.098517357125488729e+02 1.189758279136459294e+02 1.022560296186836410e+02
1.080575449511396329e+02 1.019820398925733116e+02 1.014339556698300555e+02 1.028654949864397281e+02 8.905903819985628900e+01 1.061669623058117793e+02 1.056010597978522014e+02
1.105707402329705644e+02 1.088404581705695762e+02 1.065838597233060625e+02 1.172773189412740749e+02 9.260462033707074170e+01 1.078490415083186917e+02 9.087360176372027354e+01
1.161134329196483179e+02 1.008240734165065930e+02 9.593529172259192705e+01 1.058675425371559555e+02 7.880028508365606399e+01 8.634376032627669417e+01 1.022564736169053248e+02
9.085651679432149308e+01 1.016670076020848796e+02 8.465725541864401293e+01 1.147246768008711229e+02 7.723290185421984688e+01 1.013009755788814346e+02 9.215719790229672981e+01
9.879554445700804877e+01 9.660616728755260851e+01 8.574513422216138281e+01 1.061283997115200037e+02 8.113982313275772640e+01 1.064396622211801997e+02 9.231302231310746720e+01
1.063358279968345528e+02 1.126934974795190385e+02 1.025486498556854684e+02 1.190414743186264417e+02 7.824124625208688144e+01 8.910853910214656537e+01 8.986976264082976229e+01
1.033618567536898780e+02 9.620019010250823044e+01 9.856711731977316049e+01 7.754734850658411460e+01 7.271644066652150684e+01 9.225810848926400354e+01 1.025841245186311994e+02
1.124962198741804400e+02 9.029048022358300329e+01 9.245241611471426779e+01 8.840141338212129085e+01 8.145779225704427517e+01 9.495991916921150278e+01 1.123287225230341164e+02
9.977836131018915466e+01 9.447675411622877562e+01 1.064739992402810458e+02 1.111127525762160531e+02 1.165655372051275265e+02 9.443584245776479236e+01 1.172600444661030252e+02
9.287723380902906456e+01 9.598515928677706199e+01 9.203488436479713641e+01 1.132315545519595474e+02 9.143507838755471084e+01 1.097623218893594981e+02 1.164735682260894549e+02
1.043501699035106043e+02 1.039442611645862229e+02 1.016048681437419674e+02 1.160396022881952405e+02 1.078141789777326380e+02 1.122614733147851780e+02 9.066330314093610809e+01
1.045539679322843796e+02 1.071866883724904653e+02 8.183374389930615678e+01 1.139308006153444666e+02 1.093346984267920590e+02 1.110149812631554624e+02 8.157353525103651748e+01
9.344332503074693363e+01 1.064171395299816396e+02 9.175548945382303145e+01 8.813559982994823372e+01 8.805985719654867694e+01 1.014464284609856293e+02 1.089462836608033314e+02
9.992386815750256801e+01 1.139584787775877430e+02 9.212783280253971441e+01 1.125895353461938555e+02 9.253041869919648832e+01 9.408639906102023076e+01 9.172682462902399436e+01
1.028994991985995853e+02 1.021728118495949076e+02 1.035745784696258056e+02 8.412569114355301281e+01 1.158896689224684309e+02 9.210203231339484375e+01 8.997257074047544734e+01
1.061035872867413730e+02 9.931879574286361390e+01 9.865393313466586278e+01 1.000947435754430188e+02 9.667435338443738146e+01 9.226847190516107844e+01 1.070992569329056323e+02
1.009103075010111183e+02 1.018034311512000869e+02 9.932982823919418536e+01 9.026712915406062621e+01 9.805510751202245956e+01 1.138610264768022375e+02 8.017702492360029964e+01
1.007498586425448934e+02 9.976305470638271800e+01 9.848059535455817581e+01 9.447394059046790460e+01 8.968060962109127843e+01 8.667341115249305972e+01 8.554023937789845888e+01
9.288666818035819972e+01 9.322549565121319404e+01 9.623922322780609306e+01 9.458998624427664481e+01 9.032260546142700264e+01 8.875826022296793383e+01 1.083975676389238743e+02
7.449599973227904570e+01 1.014696689631428228e+02 1.023526959867571975e+02 9.354462629233825055e+01 9.297832420086230343e+01 1.046449868963255199e+02 9.041642411777152688e+01
1.127271466275118570e+02 9.840970064174592835e+01 9.184815254239896376e+01 1.118150534072965456e+02 1.012805130372759095e+02 1.248600363939834779e+02 8.689823066548746056e+01
1.221116831952463428e+02 1.115387207612413931e+02 9.402964640534658258e+01 9.514154062249907895e+01 9.815625251331890411e+01 1.131624853862563498e+02 8.444415406988883888e+01
1.238888538378194681e+02 1.093225137479561226e+02 1.042053035862274299e+02 1.045599036505890922e+02 9.968179970803866752e+01 1.032114045550837318e+02 9.539738611893190523e+01
1.185509412261315560e+02 9.342377156418086770e+01 1.052771922025496139e+02 1.033675729609819030e+02 1.023447230795843268e+02 9.298139984368414446e+01 1.028618309520312835e+02
8.098856267535643383e+01 1.044314487273625787e+02 9.048712797805467289e+01 1.073203876802577952e+02 8.606719611171318718e+01 8.120721078514776536e+01 9.703525199564360548e+01
1.146607942112943306e+02 1.003830438005668384e+02 8.541386068853698532e+01 9.220442307022791795e+01 1.023277741374506888e+02 8.398164098795437837e+01 9.606785395665065153e+01
1.038742334237053626e+02 1.042297649354498503e+02 8.611512892180388690e+01 9.613630391227546568e+01 1.040492595691843292e+02 1.100296548820265912e+02 9.936596917100720816e+01
1.046059650330139590e+02 1.078776588254819870e+02 1.088593719830318207e+02 1.066078967467696259e+02 1.017373865269652384e+02 9.341999458260050915e+01 9.881432022091948397e+01
9.528320390087115754e+01 8.677887701839148349e+01 9.730135981010647583e+01 1.074859951019136588e+02 9.927476580238851511e+01 1.144671320890129778e+02 8.722049669736232147e+01
9.984025637768310446e+01 9.679532158749398718e+01 9.050931226050978751e+01 9.886694616700901861e+01 9.666209584976085978e+01 9.451141214138469593e+01 1.026628385582893941e+02
1.101679258055519881e+02 9.705812184115960406e+01 8.971895451562328105e+01 1.311119148677920805e+02 8.659154028266254954e+01 9.705528913487881937e+01 9.796165489794131531e+01
