time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	
1.105176680737727111e+02 9.593898535845585229e+01 9.084623188945241168e+01 9.638174934912375136e+01 9.975781517685862809e+01 8.185484327940564242e+01
9.160449255657817957e+01 1.035001404789656476e+02 9.894118066685688007e+01 1.099282922824843922e+02 1.077686308839436862e+02 9.869725542800019014e+01
8.486066730402474434e+01 1.114094430649895884e+02 1.076139260597462339e+02 1.090546146906514480e+02 1.059737730098640611e+02 1.153114604792610862e+02
1.025718612982020090e+02 1.061714635749484898e+02 9.586041969844637833e+01 8.959352861424397929e+01 9.719749562961928291e+01 1.103045215611811756e+02
9.537307917699021687e+01 1.094134018186887545e+02 8.457532787541251196e+01 9.174194518700801382e+01 9.380935207164029066e+01 9.171021644687529317e+01
8.940788834099738835e+01 1.054122040563654821e+02 8.023188170686901799e+01 8.704961008213271612e+01 1.014716306590008656e+02 9.427617487900729998e+01
1.108345691256096472e+02 8.765807153063191492e+01 9.238181350599646180e+01 8.386012539285395917e+01 9.498819225273069833e+01 9.417324097837452257e+01
1.021702661604695095e+02 1.076607176765025713e+02 1.044488333888420755e+02 1.078721105301777357e+02 9.556626106984623448e+01 9.033149410768037058e+01
9.297232521886620304e+01 1.064683021188432548e+02 1.071188829735509529e+02 1.013541789084082865e+02 8.917915181581439299e+01 9.359969197279228581e+01
8.541254215444990905e+01 9.821251309446154210e+01 8.596710064102822457e+01 1.024298721904312401e+02 1.089969012174743597e+02 1.074365506514721886e+02
7.634002864465784910e+01 1.182640423279345328e+02 9.454324038703418864e+01 1.044963883623938017e+02 1.120081963850513489e+02 8.904768854724359528e+01
1.118818197792735418e+02 1.198692161807437344e+02 9.265028753530110350e+01 1.049074939557409323e+02 1.031754169017480081e+02 1.049454222892266984e+02
1.039226635292100127e+02 1.019169815355874960e+02 9.741830698019562362e+01 1.022425008739143948e+02 1.065976770334174404e+02 9.601161836820645590e+01
9.411793875697790668e+01 1.137183337110145374e+02 1.022345119111787142e+02 9.688768002367123700e+01 1.069138254103326062e+02 9.892297006961854322e+01
1.006849163000339757e+02 1.144832279003210971e+02 8.623572171781233919e+01 9.632069553153107222e+01 1.055552842202832267e+02 9.944452410187045643e+01
8.812257118832866354e+01 9.892293604869357182e+01 9.538732384231067840e+01 1.050103834772863394e+02 1.135328871313858485e+02 9.281200644629657859e+01
9.584229808917548610e+01 1.065195549537317419e+02 9.799732621158757695e+01 9.270088568953606512e+01 9.354202187960832759e+01 1.032700902882325096e+02
8.556683417918715406e+01 1.104852312326708415e+02 9.765527526441732675e+01 9.483443765479898957e+01 9.300424107818113839e+01 1.017479851597909999e+02
8.523854845508365941e+01 1.147570831015503217e+02 1.035605899314485470e+02 9.985697416232645196e+01 1.040473873091822412e+02 9.872360400451375995e+01
1.075603544974225514e+02 1.195815959556401822e+02 8.949557526344534608e+01 9.055408388525577834e+01 8.868525137757706034e+01 9.585856700388292495e+01
1.010723930094158050e+02 7.977925090978621370e+01 1.148207557058321697e+02 7.916074071586271543e+01 9.715703670314690044e+01 1.104661311138485615e+02
1.090347004591024387e+02 8.454818916048037636e+01 9.113455523124578406e+01 1.205199938689922163e+02 8.906525251558785783e+01 1.101437068346249930e+02
9.298106990196839661e+01 1.005273382201001766e+02 9.713363017587541037e+01 1.320693214316582953e+02 1.052234069738702686e+02 9.031968642579010975e+01
9.835048270263801840e+01 1.039551368988948497e+02 9.896099944440823037e+01 8.043626376122777799e+01 1.051255748883728529e+02 1.048661581340560076e+02
1.019657673235411863e+02 8.848230545435797012e+01 8.652826763456758385e+01 9.576031165417444413e+01 1.059155677318712065e+02 1.091941142886077358e+02
1.044237119731649841e+02 8.883357588828481255e+01 8.600392836588594037e+01 9.163794056753351924e+01 1.104144659734532468e+02 9.312064386660628657e+01
9.721093885506402898e+01 1.138373559892781373e+02 9.406939287623382029e+01 8.818204334793924204e+01 1.048047084170621446e+02 9.074687563095353937e+01
7.981684471644724965e+01 9.161369139133087458e+01 1.056602716513281308e+02 8.763381044997251479e+01 1.101925246282666109e+02 9.190113650180646232e+01
9.906973310031024482e+01 9.891539101860266214e+01 8.986510733490727887e+01 9.823181408944329007e+01 8.343862611873191781e+01 9.577540656605776803e+01
9.191256901564580062e+01 9.383378823473640296e+01 9.674345214879359389e+01 1.165143206575519770e+02 1.139412240291115950e+02 9.493929160568660564e+01
1.057618843629477539e+02 1.018891334661222459e+02 1.000687812251651110e+02 1.080151802515887738e+02 1.108408112990065746e+02 9.435066680813633866e+01
8.777994518694097792e+01 9.341192315402160773e+01 9.688219312283851536e+01 1.091899238598648481e+02 1.102744523793155622e+02 1.040671950079637611e+02
1.132672787480669570e+02 7.734303948580350152e+01 1.175211705431415652e+02 1.051088957719402117e+02 9.865881798086491017e+01 1.107671856644811612e+02
8.346666676545052610e+01 1.056496330121526341e+02 9.743563957895227645e+01 9.304169196775936257e+01 1.057060035894943155e+02 9.984934365688729940e+01
8.925111726651326194e+01 9.930342768566181633e+01 1.049138006735289537e+02 1.037971645023133931e+02 1.060549666673949503e+02 8.413257075749602620e+01
1.093898415450409516e+02 9.728093870876745086e+01 9.908037360504778235e+01 8.763611933374686203e+01 9.094047319860050038e+01 9.024520811894558392e+01
1.080417865778416342e+02 9.454496087631764567e+01 9.852482955084042260e+01 1.161051088861341896e+02 1.113245488518462594e+02 9.318687323108314047e+01
1.188689214788758335e+02 1.048119491201674691e+02 1.036191399291871562e+02 1.175224990439474624e+02 1.127068871466186977e+02 9.213362829219245498e+01
8.695028792045113164e+01 1.029695397000822368e+02 8.974784763890616546e+01 1.035066296148613390e+02 1.032394785851816295e+02 1.177766301101367930e+02
8.704117841733443584e+01 1.050286365705887874e+02 8.854078137803975324e+01 1.162911118182090888e+02 1.130641545175206062e+02 9.927820469366085376e+01
1.163820351799179633e+02 9.242695306240054265e+01 1.048612548308127401e+02 1.195744089133883108e+02 1.071189909716624271e+02 9.705366423943320342e+01
1.096841078682668922e+02 8.506119753956514273e+01 1.195023787432779301e+02 1.145703583239344283e+02 1.159465115048337509e+02 9.690898600717217448e+01
1.088199863824967366e+02 8.760212875320517867e+01 9.220242021417622880e+01 9.509319289746187565e+01 1.094760548645819256e+02 1.069109401493303153e+02
8.579047774444670438e+01 8.779788648715253885e+01 9.209617512069748102e+01 9.492680159050826205e+01 7.941302858668960596e+01 1.052339436124601235e+02
8.124940091565144940e+01 1.058239525028894832e+02 9.178031764546491900e+01 1.008116551416310216e+02 9.671014102132269841e+01 1.056020160652682449e+02
1.129883464185860760e+02 1.007490206514768971e+02 9.498676103415118632e+01 1.059181152833188122e+02 9.248076394751741702e+01 1.036950416217184028e+02
9.180920750757334758e+01 9.592278522695622200e+01 1.164911182165212722e+02 9.519081320018773340e+01 9.745508270340799584e+01 1.064326681827410397e+02
8.708501858848862298e+01 1.056876762216859333e+02 1.143328522178167219e+02 8.751468043164996402e+01 8.552051702051116422e+01 8.267274971880918599e+01
9.627616100540689104e+01 1.094663734881767141e+02 1.062633941000926541e+02 1.171197938004276438e+02 9.314678185178763670e+01 9.849669261034134138e+01
9.900023044368467140e+01 1.196221164191957911e+02 1.243930212909188384e+02 1.169898227470496863e+02 1.000417192552120156e+02 9.378209298455496423e+01
1.042924366195222774e+02 9.905970046090376968e+01 1.162850108423522641e+02 1.009128523112516120e+02 9.792286859776774577e+01 1.030686190956181605e+02
1.039924237336992974e+02 9.459725775231854072e+01 1.039067404794399607e+02 1.043662428340035291e+02 9.050631428420868474e+01 1.104731212143950643e+02
1.039039306907714888e+02 9.188745207994824682e+01 9.762764484409356669e+01 1.005420511937859942e+02 1.011741120008453834e+02 1.049678649468863512e+02
1.010272517381356465e+02 9.685043293467666103e+01 9.989694014417366930e+01 1.081972231554467783e+02 1.075240031969245393e+02 9.646860479876278305e+01
9.720922502953774824e+01 9.543892694029842971e+01 9.496978945842504061e+01 9.836564342775781711e+01 1.009469259148963118e+02 9.736152378837795140e+01
9.914925093288648839e+01 9.677074303569338554e+01 1.023564094938661810e+02 9.194896682295981805e+01 9.381475061751862654e+01 9.801505041552863418e+01
9.692454864427342898e+01 9.748533638129302403e+01 9.595737566920850270e+01 1.098520563339895659e+02 9.980835621179649308e+01 9.430467274331432748e+01
9.909484253426177247e+01 9.973724803374382475e+01 1.024547576655092058e+02 1.147477944872731541e+02 1.076671259914274259e+02 1.044838420091834763e+02
1.063764012719056780e+02 8.487329257598611321e+01 1.047361075701378041e+02 8.515194779721588247e+01 1.002677914886871378e+02 1.070634677171953086e+02
9.377671839496390760e+01 1.130592121858433075e+02 9.119383334850172673e+01 1.109572370527155556e+02 9.620955208370295964e+01 9.573790504855746519e+01
1.020390850416265067e+02 1.141986597902001108e+02 9.095391002653161650e+01 1.106896530371273286e+02 1.071091845097680846e+02 9.622428675940801668e+01
9.750090603602453143e+01 9.854130839124384522e+01 8.801660557934130225e+01 1.281374120943686989e+02 1.093910173038275389e+02 1.128236205443313196e+02
1.002497283715617442e+02 9.470210433319591914e+01 9.309882813724976813e+01 1.324778965746483550e+02 1.103083183410956423e+02 9.977193332502643841e+01
1.042655786520838603e+02 9.868835631417843501e+01 7.738446947697600820e+01 1.289495063547763607e+02 1.030454650085937089e+02 9.709336953231232314e+01
1.080868309513787011e+02 1.081744296721983005e+02 9.662386434154501558e+01 1.060044028575944992e+02 1.005309661959068421e+02 1.029937122083677252e+02
1.235978858511553256e+02 1.004292824880079138e+02 1.015953706389969255e+02 9.660938585230505282e+01 9.678952138999055421e+01 1.051231057194977296e+02
9.279442618761454753e+01 1.108616404606689088e+02 9.657275479577290866e+01 9.953831182297656710e+01 1.074861526797504894e+02 9.948617210951680079e+01
8.624245065027703561e+01 1.144747252059743801e+02 9.888210197301999926e+01 1.189788525490274651e+02 9.466470008143467396e+01 8.912506051440011845e+01
1.134403025378039160e+02 1.059261413833689289e+02 1.015783623890797145e+02 1.218926497018173620e+02 9.345163783015885883e+01 9.785925080040875912e+01
1.133360469916977138e+02 1.080022587384885924e+02 1.016860742878283190e+02 9.349837232365872808e+01 1.050243862735749616e+02 9.923716450466662309e+01
1.181776227268775159e+02 1.111992920683353248e+02 1.018445142570917739e+02 9.365016359228718557e+01 1.096836134588915144e+02 8.471697692455862239e+01
8.530531261597775483e+01 1.219861222039520783e+02 1.013939885134559091e+02 9.824323548157695996e+01 1.147515305049565200e+02 1.023423427407489470e+02
8.994186959373809032e+01 1.100232191744858881e+02 9.343746527346243624e+01 1.047767544129272750e+02 1.043532627911534121e+02 9.410480241504174614e+01
1.019460077302889260e+02 1.059685883890655873e+02 8.833501537738563059e+01 1.089473608012311132e+02 9.520036594086474224e+01 1.082575283071393528e+02
9.478453583407438998e+01 1.099350406988750279e+02 9.938451792794697326e+01 8.637699249866602713e+01 1.087643382834443457e+02 1.198984254769700044e+02
9.983512775826206109e+01 1.048954254175585703e+02 1.072171239850582367e+02 8.710496940236160412e+01 1.123770071430063666e+02 1.198815556972334235e+02
9.318532775804658286e+01 8.900950110937729676e+01 1.056789742480873997e+02 1.001926146158242688e+02 1.083085355597892487e+02 1.119894269632943491e+02
9.214061154331872672e+01 1.094035101987313254e+02 1.073968905792231965e+02 9.667436078755807216e+01 8.551463928633897638e+01 1.116282022388861748e+02
1.018114240407584816e+02 1.112833309344365347e+02 1.078332749037566742e+02 1.034178532864588647e+02 9.718708346089647421e+01 1.111026392122890201e+02
1.101749470974647522e+02 1.115206325705872814e+02 8.757424604057388251e+01 1.104545168054611963e+02 9.540370369606728218e+01 1.191400717414156674e+02
1.026825675616461382e+02 1.114530488898403888e+02 1.045153802038328905e+02 1.056897607085049913e+02 9.692203368448134881e+01 1.039283208513968475e+02
1.021123718459236187e+02 1.022284422389237335e+02 9.809202811802185806e+01 1.011338320935749238e+02 1.041060971543197269e+02 1.107023544859975317e+02
9.867782598637091951e+01 1.026276887872604817e+02 9.996614837145595800e+01 9.739313920819088821e+01 1.141451344632931466e+02 1.208716676549498743e+02
9.712281845356193344e+01 1.145415724266656810e+02 1.042282373020386075e+02 9.204738226855192806e+01 1.210661239988530156e+02 1.043603278933068452e+02
1.002796600504981654e+02 1.118342966698425300e+02 9.551945246651366972e+01 9.370389885434846633e+01 1.040453626938334395e+02 9.928314547505482324e+01
9.382144693661663837e+01 8.748137015338134859e+01 1.121623841866585849e+02 9.559973097710040690e+01 1.049733663271999262e+02 1.020677945677713723e+02
1.077611594690038572e+02 1.110716165025731215e+02 1.000505036058714552e+02 9.933385356433339552e+01 9.661191459973898077e+01 1.082978472831817811e+02
1.062232351760641507e+02 1.101494063343472050e+02 9.218925398701705376e+01 9.376100442756505515e+01 1.028952176390833415e+02 1.030563648475184380e+02
1.019301161193084084e+02 1.077986587607228586e+02 1.015408843450991299e+02 9.767780400297941412e+01 1.062558927712432251e+02 9.835667699506868189e+01
8.368101911557636186e+01 1.026068157576446254e+02 1.108586910395486314e+02 9.525424888403753698e+01 9.375746194462169569e+01 1.060322378195495787e+02
9.026006293339881381e+01 1.113505194751021605e+02 9.301057858123532185e+01 8.651089396440725920e+01 9.609390425725212026e+01 9.211102156440583144e+01
9.961058863707906141e+01 8.431708302880075223e+01 9.103742611139249163e+01 8.861984180884975615e+01 8.226038097840987007e+01 8.986329692059865692e+01
9.870194379751094971e+01 8.540915701973997898e+01 9.392537570032426686e+01 9.237031236794757660e+01 9.785127401466276353e+01 9.748481744424799444e+01
1.053716003027803936e+02 9.795423030010445586e+01 9.219225317112476148e+01 9.491239377134057520e+01 1.010942539372095581e+02 1.046812604488600158e+02
9.551830043271812087e+01 1.060363873464888229e+02 1.073827726698676202e+02 8.697715083708695261e+01 9.547156928304850965e+01 9.684598599617147840e+01
1.097810041168008297e+02 1.089595059676460096e+02 1.020227865988895530e+02 9.868400899228217327e+01 1.060224140292227588e+02 8.894095768775440547e+01
8.836224453276794577e+01 8.401564901165878041e+01 9.099571954501746518e+01 9.254391743548610805e+01 1.065237649419425594e+02 1.127077543973749414e+02
9.022495359650498870e+01 9.162115083900854984e+01 8.709055371412169677e+01 9.710475419966761024e+01 1.185573707244988242e+02 1.012310126758056725e+02
1.049996763840712219e+02 1.054718763735048128e+02 8.738583255470742017e+01 8.834120149901386299e+01 1.207214523753767281e+02 9.516818803722678410e+01
8.865729585242684152e+01 9.663057793029790332e+01 1.131594463465122260e+02 9.723507005615289245e+01 1.022701424850183685e+02 9.156709583928744678e+01
8.738914649308985361e+01 9.369395336029579369e+01 9.113999500693282130e+01 1.035406201340881296e+02 1.034829669821771176e+02 1.068837747993759990e+02
9.490749835840679793e+01 1.125870600389087457e+02 9.424038564062311707e+01 1.124329310502532877e+02 9.109153600840487286e+01 1.153598093295141922e+02
9.574150921735338216e+01 9.227350501968977881e+01 9.894230697472457337e+01 1.150280037797706427e+02 9.076846593603504232e+01 9.396877032097143001e+01
8.989273005425643248e+01 9.834083538784715017e+01 6.897562496139539689e+01 1.171763868371269126e+02 9.477327379669000607e+01 1.060624428446435843e+02
9.046125821841991410e+01 1.121478240254698733e+02 7.551577248397224196e+01 1.120983681562421026e+02 1.018616510192339319e+02 1.041184040811629501e+02
